Municipio;Codigo;Orden;U. Genera;Ejecucion;Duracion Odt;latitud;longitud
TUQUERRES;1030975;25907060;Facturacion;2023-05-10 11:06;00:27 Min;1.072315;-77.6440583
IMUES;326992;25917757;Facturacion;2023-05-15 12:00;00:52 Min;1.0842983;-77.5618233
RICAURTE;645069;25939493;Ges. Energetica;2023-05-09 14:45;02:36 Min;1.2138566;-77.9921552
RICAURTE;645055;25939495;Ges. Energetica;2023-05-09 16:13;45:37 Min;1.2137043;-77.9924826
TUQUERRES;430502;25939641;Ges. Energetica;2023-05-10 09:19;00:37 Min;1.084478;-77.6314355
MALLAMA;323892;25939687;Ges. Energetica;2023-05-09 13:39;00:50 Min;1.1393105;-77.8638471
RICAURTE;1046122;25939745;Ges. Energetica;2023-05-09 11:52;01:00 Min;1.2101332;-77.9936622
RICAURTE;8565034;25939765;Ges. Energetica;2023-05-11 12:27;00:54 Min;1.2152097;-77.9915235
RICAURTE;1256153;25939959;Facturacion;2023-05-11 11:43;00:53 Min;1.2147166;-77.9925007
TUQUERRES;8533344;25940314;Facturacion;2023-05-16 17:03;01:00 Min;1.0898941;-77.6076913
TUQUERRES;298746;25940445;Facturacion;2023-05-13 07:54;00:29 Min;1.0872786;-77.6207389
TUQUERRES;1049645;25940695;Facturacion;2023-05-16 12:20;01:10 Min;1.1196619;-77.6625308
SAPUYES;1264162;25940938;Facturacion;2023-05-12 08:56;00:33 Min;1.0276148;-77.6276666
MALLAMA;1253430;25940976;Facturacion;2023-05-11 11:30;00:31 Min;1.0767209;-77.7766255
ILES;8565059;25941111;Ges. Energetica;2023-05-09 11:12;01:32 Min;0.975925;-77.5195644
TUQUERRES;298938;25941753;Facturacion;2023-05-15 15:48;00:21 Min;1.0884124;-77.6204734
TUQUERRES;559252;25942037;Facturacion;2023-05-15 14:45;00:25 Min;1.0888824;-77.6087656
TUQUERRES;440994;25942041;Facturacion;2023-05-15 16:01;00:20 Min;1.089047;-77.6078888
TUQUERRES;440962;25942042;Facturacion;2023-05-15 15:50;00:10 Min;1.0891205;-77.6085174
TUQUERRES;300030;25942051;Facturacion;2023-05-15 10:48;00:41 Min;1.0873053;-77.6172636
TUQUERRES;1205256;25942054;Facturacion;2023-05-15 12:03;00:16 Min;1.0872099;-77.6277286
TUQUERRES;303580;25942055;Facturacion;2023-05-15 12:23;00:25 Min;1.0871963;-77.6289701
TUQUERRES;301556;25942058;Facturacion;2023-05-15 09:18;00:20 Min;1.0853171;-77.618924
TUQUERRES;301496;25942060;Facturacion;2023-05-15 09:46;00:21 Min;1.0866149;-77.617172
TUQUERRES;303942;25942061;Facturacion;2023-05-10 11:13;00:16 Min;1.078506;-77.6135776
TUQUERRES;1023164;25942063;Facturacion;2023-05-15 12:51;00:28 Min;1.0802106;-77.6147726
TUQUERRES;1012785;25942071;Facturacion;2023-05-10 10:07;00:19 Min;1.0795352;-77.6156928
TUQUERRES;1026016;25942080;Facturacion;2023-05-15 15:35;00:06 Min;1.0871655;-77.6072153
TUQUERRES;302598;25942083;Facturacion;2023-05-15 15:00;00:15 Min;1.0880035;-77.6150794
TUQUERRES;302456;25942085;Facturacion;2023-05-15 15:19;00:04 Min;1.0854687;-77.6113177
TUQUERRES;1010560;25942099;Facturacion;2023-05-15 15:11;00:30 Min;1.0899782;-77.6256769
OSPINA;316784;25942143;Ges. Energetica;2023-05-10 12:22;02:33 Min;1.0472222566604614;-77.57666778564453
RICAURTE;1061814;25942244;Ges. Energetica;2023-05-09 13:54;00:19 Min;1.210538;-77.9940926
TUQUERRES;535293;25944575;Facturacion;2023-05-10 10:31;00:33 Min;1.0784211;-77.6140827
TUQUERRES;413384;25944694;Facturacion;2023-05-16 11:10;00:26 Min;1.1214128;-77.6503861
TUQUERRES;8565235;25945628;Ges. Energetica;2023-05-10 14:56;02:25 Min;1.0880285;-77.6159412
TUQUERRES;8565244;25945954;Ges. Energetica;2023-05-10 14:15;00:53 Min;1.0890475;-77.6250418
TUQUERRES;301476;25946105;Facturacion;2023-05-13 11:30;00:24 Min;1.0874148;-77.6166086
TUQUERRES;301432;25946108;Facturacion;2023-05-15 10:14;00:15 Min;1.0876116;-77.6163311
TUQUERRES;299930;25946197;Facturacion;2023-05-13 09:23;00:24 Min;1.0893294;-77.6193557
TUQUERRES;299660;25946210;Facturacion;2023-05-13 10:40;00:25 Min;1.0892803;-77.619299
RICAURTE;1071894;25946491;Ges. Energetica;2023-05-11 13:56;01:33 Min;1.2107714;-77.9919495
TUQUERRES;1040494;25946519;Ges. Energetica;2023-05-10 10:22;00:45 Min;1.0841797;-77.6152524
TUQUERRES;1085742;25946527;Ges. Energetica;2023-05-10 15:58;00:14 Min;1.0830642;-77.6158501
TUQUERRES;301780;25946544;Ges. Energetica;2023-05-10 11:12;01:08 Min;1.0841242;-77.6162483
TUQUERRES;1263787;25946549;Ges. Energetica;2023-05-10 16:18;00:17 Min;1.0838268;-77.6162082
TUQUERRES;8565269;25946574;Ges. Energetica;2023-05-10 14:58;03:44 Min;1.087858;-77.6048646
TUQUERRES;325888;25949102;Facturacion;2023-05-12 11:35;00:29 Min;1.0675627;-77.6569727
TUQUERRES;1069647;25949231;Facturacion;2023-05-15 11:29;00:29 Min;1.087064;-77.6273087
TUQUERRES;1212463;25949236;Facturacion;2023-05-15 14:20;00:30 Min;1.0904353;-77.6266627
TUQUERRES;8524206;25949779;Facturacion;2023-05-13 10:07;00:26 Min;1.0894899;-77.6194794
TUQUERRES;1182033;25949780;Facturacion;2023-05-12 15:19;00:10 Min;1.0779683;-77.6174165
TUQUERRES;1182174;25949783;Facturacion;2023-05-13 08:42;00:18 Min;1.0777728;-77.6175654
TUQUERRES;1182170;25949785;Facturacion;2023-05-13 09:02;00:15 Min;1.0777695;-77.6175636
TUQUERRES;1182184;25949786;Facturacion;2023-05-12 14:49;00:13 Min;1.0777577;-77.6175983
TUQUERRES;1182042;25949788;Facturacion;2023-05-12 15:03;00:14 Min;1.0777795;-77.6176488
TUQUERRES;1182169;25949790;Facturacion;2023-05-13 09:18;00:16 Min;1.0777725;-77.6175263
TUQUERRES;1182186;25949793;Facturacion;2023-05-12 14:19;00:15 Min;1.0777122;-77.6176485
TUQUERRES;1182106;25949794;Facturacion;2023-05-12 14:35;00:13 Min;1.0777309;-77.6176687
TUQUERRES;1182159;25949796;Facturacion;2023-05-13 09:34;00:13 Min;1.0776455;-77.6176277
TUQUERRES;1182158;25949797;Facturacion;2023-05-13 09:48;00:17 Min;1.0776831;-77.6176552
TUQUERRES;1182154;25949798;Facturacion;2023-05-13 10:06;00:20 Min;1.077686;-77.6176843
TUQUERRES;1181260;25949804;Facturacion;2023-05-12 15:34;00:37 Min;1.0778975;-77.6178218
TUQUERRES;1181263;25949807;Facturacion;2023-05-12 16:12;00:13 Min;1.0779655;-77.6177422
RICAURTE;8565321;25959923;Ges. Energetica;2023-05-17 15:31;00:42 Min;1.212006;-77.9948935
OSPINA;1138093;25960770;Ges. Energetica;2023-05-13 07:29;00:31 Min;1.0225228071212769;-77.57805633544922
TUQUERRES;1161419;25962343;Facturacion;2023-05-12 12:24;00:43 Min;1.0786955;-77.647701
TUQUERRES;424738;25962481;Control Perdidas;2023-05-11 09:57;03:57 Min;1.0907218;-77.6158565
MALLAMA;1029535;25962589;Control Perdidas;2023-05-11 11:21;00:43 Min;1.189575433731079;-77.94802856445312
RICAURTE;323426;25962997;Control Perdidas;2023-05-11 15:30;02:02 Min;1.2108333110809326;-77.99444580078125
TUQUERRES;575141;25963388;Facturacion;2023-05-15 15:27;01:05 Min;1.0886112;-77.6135145
IMUES;1248552;25963419;Ges. Energetica;2023-05-12 10:42;00:31 Min;1.0528283;-77.4532645
TUQUERRES;8565362;25963601;Ges. Energetica;2023-05-12 16:12;01:28 Min;1.0888743;-77.625093
TUQUERRES;8565363;25963642;Ges. Energetica;2023-05-12 15:23;00:32 Min;1.0852746;-77.6146553
SAPUYES;1103372;25964406;Facturacion;2023-05-12 10:09;00:16 Min;1.0315058;-77.6179962
SAPUYES;1047394;25964411;Facturacion;2023-05-12 10:27;00:12 Min;1.031516;-77.6179332
SAPUYES;1011065;25964413;Facturacion;2023-05-12 10:40;00:11 Min;1.0315649;-77.6177917
SAPUYES;1036830;25964415;Facturacion;2023-05-12 10:52;00:10 Min;1.0315693;-77.617732
SAPUYES;1016637;25964422;Facturacion;2023-05-12 11:03;00:09 Min;1.0316205;-77.6176115
SAPUYES;1010661;25964426;Facturacion;2023-05-12 11:13;00:13 Min;1.031577;-77.6178438
TUQUERRES;1196969;25964436;Facturacion;2023-05-13 10:00;00:24 Min;1.0885026;-77.6219478
TUQUERRES;1177170;25964440;Facturacion;2023-05-13 08:50;00:25 Min;1.0886016;-77.622444
SAPUYES;325442;25964482;Facturacion;2023-05-12 09:27;01:23 Min;1.0418062;-77.7025542
SAPUYES;307384;25964489;Facturacion;2023-05-12 09:49;00:16 Min;1.0344458;-77.6226759
RICAURTE;1169744;25964919;Ges. Energetica;2023-05-12 14:32;02:01 Min;1.2014079;-77.9849267
MALLAMA;1002940;25964926;Ges. Energetica;2023-05-24 10:38;00:54 Min;1.140246;-77.7656274
RICAURTE;1164420;25964935;Ges. Energetica;2023-05-12 11:00;00:18 Min;1.217442;-78.0403724
RICAURTE;1161070;25964937;Ges. Energetica;2023-05-12 12:11;00:54 Min;1.2253384;-78.0391229
RICAURTE;449784;25964944;Ges. Energetica;2023-05-12 14:02;00:08 Min;1.2021849;-78.0053294
MALLAMA;8519963;25964947;Ges. Energetica;2023-05-12 09:39;00:25 Min;1.1788378;-77.9142914
TUQUERRES;8565437;25967470;Ges. Energetica;2023-05-13 08:32;00:48 Min;1.1079018;-77.6084361
TUQUERRES;8565439;25967531;Ges. Energetica;2023-05-13 09:30;01:41 Min;1.1032229;-77.6394252
MALLAMA;324068;26011866;Ges. Energetica;2023-05-13 09:22;00:37 Min;1.1905784606933594;-77.97250366210938
RICAURTE;424920;26011867;Ges. Energetica;2023-05-13 09:57;01:29 Min;1.2183562517166138;-78.04222106933594
TUQUERRES;302768;26011871;Ges. Energetica;2023-05-13 10:02;01:37 Min;1.0891667604446411;-77.61305236816406
MALLAMA;324658;26011873;Ges. Energetica;2023-05-16 09:59;01:13 Min;1.1895879;-77.9483502
MALLAMA;323942;26011885;Ges. Energetica;2023-05-16 16:55;14:26 Min;1.1977527;-77.9765906
SAPUYES;325442;26011896;Ges. Energetica;2023-05-15 09:49;00:16 Min;1.041817;-77.7025592
OSPINA;316246;26011900;Ges. Energetica;2023-05-16 09:06;00:59 Min;1.0152889;-77.5564593
TUQUERRES;1010562;26011926;Facturacion;2023-05-16 15:08;00:34 Min;1.2257054;-77.644336
TUQUERRES;1010563;26011928;Facturacion;2023-05-17 12:33;00:23 Min;1.2278921;-77.6445399
TUQUERRES;1010573;26011929;Facturacion;2023-05-16 12:30;00:58 Min;1.2296031;-77.6395624
TUQUERRES;1010581;26011932;Facturacion;2023-05-16 10:42;00:22 Min;1.2259156;-77.6385379
TUQUERRES;1010631;26011934;Facturacion;2023-05-16 09:54;00:31 Min;1.2149345;-77.6377582
TUQUERRES;1010632;26011945;Facturacion;2023-05-30 09:55;00:06 Min;1.2141363;-77.644064
TUQUERRES;1010642;26011950;Facturacion;2023-05-30 10:04;00:13 Min;1.2147366;-77.6449796
TUQUERRES;1010647;26011951;Facturacion;2023-05-30 11:34;00:17 Min;1.213644;-77.6391026
TUQUERRES;1049014;26011952;Facturacion;2023-05-16 11:53;00:18 Min;1.2309092;-77.6420466
TUQUERRES;1049019;26011954;Facturacion;2023-05-16 14:08;00:25 Min;1.2256426;-77.638046
TUQUERRES;1050886;26011955;Facturacion;2023-05-16 16:06;00:15 Min;1.2240166;-77.6471486
TUQUERRES;1063206;26011956;Facturacion;2023-05-30 12:48;00:16 Min;1.2283713;-77.6312664
TUQUERRES;1063218;26011957;Facturacion;2023-05-30 15:34;00:44 Min;1.2295243;-77.637076
TUQUERRES;1063747;26011958;Facturacion;2023-05-30 13:40;00:36 Min;1.2340832;-77.6330327
TUQUERRES;1092053;26011961;Facturacion;2023-05-30 10:31;00:29 Min;1.2141912;-77.6447899
TUQUERRES;1108059;26011963;Facturacion;2023-05-16 11:15;00:26 Min;1.230474;-77.6419689
TUQUERRES;1154605;26011967;Facturacion;2023-05-17 13:54;00:28 Min;1.2271295;-77.6476425
TUQUERRES;1154613;26011968;Facturacion;2023-05-17 14:47;00:53 Min;1.2300322;-77.649745
TUQUERRES;1154614;26011969;Facturacion;2023-05-17 13:10;00:27 Min;1.230903;-77.6464726
TUQUERRES;1165817;26011970;Facturacion;2023-05-17 16:29;00:24 Min;1.2238395;-77.645275
TUQUERRES;1248531;26011971;Facturacion;2023-05-30 12:07;00:07 Min;1.2298681;-77.6338603
RICAURTE;8565483;26015460;Ges. Energetica;2023-05-16 15:33;01:09 Min;1.2163106;-77.9999664
TUQUERRES;302174;26015524;Ges. Energetica;2023-05-15 09:25;00:29 Min;1.0802778005599976;-77.61444091796875
TUQUERRES;1134523;26015532;Ges. Energetica;2023-05-15 11:11;01:00 Min;1.0919443368911743;-77.62694549560547
TUQUERRES;303792;26015541;Ges. Energetica;2023-05-18 09:37;07:44 Min;1.0829659;-77.6152635
TUQUERRES;303802;26015547;Ges. Energetica;2023-05-15 13:59;03:24 Min;1.0827937;-77.6150898
TUQUERRES;303980;26015561;Ges. Energetica;2023-05-15 11:02;00:26 Min;1.078902;-77.614467
TUQUERRES;1092122;26062051;Facturacion;2023-05-23 17:02;00:33 Min;1.0868514;-77.6218505
MALLAMA;330206;26062186;Facturacion;2023-05-16 16:49;02:13 Min;1.1267934;-77.854656
TUQUERRES;8565506;26063434;Ges. Energetica;2023-05-16 08:23;00:55 Min;1.0884508;-77.611571
ILES;8565508;26063504;Ges. Energetica;2023-05-16 13:11;01:01 Min;0.984049;-77.4739711
ILES;8565515;26063584;Ges. Energetica;2023-05-16 14:34;03:27 Min;0.9837518;-77.4769945
TUQUERRES;8565529;26064152;Ges. Energetica;2023-05-17 14:39;00:31 Min;1.0788483;-77.6139951
IMUES;8560307;26064373;Ges. Energetica;2023-05-17 09:20;02:17 Min;1.0895272;-77.5556861
TUQUERRES;301394;26064468;Facturacion;2023-05-23 14:38;01:22 Min;1.0856874;-77.6181947
TUQUERRES;8518922;26064623;Facturacion;2023-05-17 17:30;00:08 Min;1.0900377;-77.6199709
TUQUERRES;1030975;26064626;Facturacion;2023-05-16 10:24;00:07 Min;1.0725929;-77.6441843
TUQUERRES;306242;26064628;Facturacion;2023-05-17 10:49;00:27 Min;1.2065097;-77.6414835
OSPINA;398046;26064629;Ges. Energetica;2023-05-16 10:35;01:24 Min;1.005833387374878;-77.55972290039062
SAPUYES;330458;26064630;Ges. Energetica;2023-05-17 10:15;00:42 Min;1.0077943;-77.6112485
SAPUYES;1016715;26064633;Facturacion;2023-05-18 15:26;00:18 Min;1.0182426;-77.6657236
SAPUYES;326640;26064640;Facturacion;2023-05-16 09:21;00:16 Min;1.0554706;-77.6741964
RICAURTE;1150589;26064641;Ges. Energetica;2023-05-17 14:02;01:44 Min;1.2120108;-77.994904
SAPUYES;1190871;26064651;Facturacion;2023-05-18 13:47;00:23 Min;1.0237446;-77.6290896
SAPUYES;1023171;26064675;Facturacion;2023-05-19 09:49;03:37 Min;1.0165399;-77.640743
SAPUYES;307384;26064679;Facturacion;2023-05-17 14:23;00:44 Min;1.0344505;-77.6226319
MALLAMA;324406;26064680;Facturacion;2023-05-16 13:03;00:17 Min;1.16848;-77.9123915
OSPINA;1119058;26064681;Facturacion;2023-05-17 11:36;00:19 Min;1.0526913;-77.5770378
SAPUYES;8551482;26064684;Facturacion;2023-05-17 10:43;05:24 Min;1.033746;-77.6058492
SAPUYES;413712;26064686;Facturacion;2023-05-17 09:37;00:20 Min;1.0392164;-77.6094978
MALLAMA;603773;26064687;Facturacion;2023-05-16 10:56;00:28 Min;1.1415021;-77.8637367
