Municipio;Contrato;Codigo;Orden;U. Genera;Generacion;Ejecucion;Duracion Odt;Acciones;latitud;longitud
IPIALES;PRI 232.2023;8565951;26310712;Ges. Energetica;2023-05-26 00:00;2023-05-27 11:21;00:12 Min;REVISION;0.8255841;-77.6057833
IPIALES;PRI 232.2023;577923;26310716;Ges. Energetica;2023-05-26 00:00;2023-06-01 15:43;00:33 Min;INSTALACION;0.8204005;-77.6375894
IPIALES;PRI 232.2023;248884;26310726;Ges. Energetica;2023-05-26 00:00;2023-05-29 10:29;00:14 Min;REVISION;0.8245426;-77.6380291
IPIALES;PRI 232.2023;1231180;26310737;Ges. Energetica;2023-05-26 00:00;2023-06-01 16:36;00:36 Min;INSTALACION;0.825874;-77.6685609
PUPIALES;PRI 232.2023;281996;26310742;Ges. Energetica;2023-05-26 00:00;2023-05-29 12:23;73:18 Min;INSTALACION;0.9138938;-77.6162175
IPIALES;PRI 232.2023;8565953;26310755;Ges. Energetica;2023-05-26 00:00;2023-05-29 17:06;01:20 Min;REVISION;0.8243356;-77.6336474
IMUES;PRI 232.2023;610698;26314835;Facturacion;2023-05-29 00:00;2023-06-24 09:57;00:34 Min;REVISION;1.0226917;-77.4738791
IPIALES;PRI 232.2023;1241768;26330887;Facturacion;2023-05-29 00:00;2023-06-01 09:39;00:21 Min;REVISION;0.8236178;-77.6325396
IPIALES;PRI 232.2023;1008231;26331047;Facturacion;2023-05-29 00:00;2023-05-29 11:37;00:17 Min;REVISION;0.9391866;-77.5311655
CORDOBA;PRI 232.2023;272882;26331056;Facturacion;2023-05-29 00:00;2023-05-29 11:15;00:42 Min;REVISION;0.861769;-77.5446561
CORDOBA;PRI 232.2023;1065844;26331063;Facturacion;2023-05-29 00:00;2023-05-29 11:58;00:14 Min;REVISION;0.8615025;-77.5449415
IPIALES;PRI 232.2023;1254685;26331388;Facturacion;2023-05-29 00:00;2023-05-30 15:12;00:19 Min;REVISION;0.8283356;-77.6358955
IPIALES;PRI 232.2023;592988;26331391;Facturacion;2023-05-29 00:00;2023-05-30 14:56;00:50 Min;REVISION;0.8077323;-77.5829669
IPIALES;PRI 232.2023;241834;26331407;Facturacion;2023-05-29 00:00;2023-05-30 09:20;01:09 Min;REVISION;0.8238655;-77.6322469
IPIALES;PRI 232.2023;238672;26331411;Facturacion;2023-05-29 00:00;2023-05-30 13:09;01:00 Min;REVISION;0.8222619;-77.6377054
IPIALES;PRI 232.2023;1216262;26331426;Facturacion;2023-05-29 00:00;2023-05-29 11:39;00:14 Min;REVISION;0.8204486;-77.622912
IPIALES;PRI 232.2023;1224406;26331438;Facturacion;2023-05-29 00:00;2023-05-29 11:25;00:12 Min;REVISION;0.8204371;-77.6229262
IPIALES;PRI 232.2023;1019185;26331439;Facturacion;2023-05-29 00:00;2023-05-30 16:50;00:21 Min;REVISION;0.8492856;-77.6501377
IPIALES;PRI 232.2023;1244958;26331450;Facturacion;2023-05-29 00:00;2023-05-30 15:08;00:15 Min;REVISION;0.8316701;-77.6296651
IPIALES;PRI 232.2023;1224417;26331458;Facturacion;2023-05-29 00:00;2023-05-29 11:14;00:10 Min;REVISION;0.8204857;-77.6229377
IPIALES;PRI 232.2023;1245928;26331462;Facturacion;2023-05-29 00:00;2023-05-30 15:26;00:13 Min;REVISION;0.8316821;-77.6292684
IPIALES;PRI 232.2023;8556827;26331477;Facturacion;2023-05-29 00:00;2023-06-07 09:49;00:14 Min;REVISION;0.8266145;-77.6036564
IPIALES;PRI 232.2023;8533253;26331661;Facturacion;2023-05-29 00:00;2023-05-30 16:32;00:07 Min;REVISION;0.8467699;-77.6642843
IPIALES;PRI 232.2023;238456;26331814;Ges. Energetica;2023-05-29 00:00;2023-05-29 11:54;00:52 Min;REVISION;0.8234751;-77.6363106
IPIALES;PRI 232.2023;1220199;26332346;Facturacion;2023-05-29 00:00;2023-05-30 10:15;00:25 Min;REVISION;0.8809478;-77.5585282
CORDOBA;PRI 232.2023;1207177;26332488;Facturacion;2023-05-29 00:00;2023-05-29 17:03;00:16 Min;REVISION;0.8541496;-77.5193178
CORDOBA;PRI 232.2023;1207178;26332498;Facturacion;2023-05-29 00:00;2023-05-29 17:19;00:13 Min;REVISION;0.8541301;-77.5192788
CORDOBA;PRI 232.2023;272756;26332515;Facturacion;2023-05-29 00:00;2023-05-29 15:25;00:32 Min;REVISION;0.865389;-77.513557
CORDOBA;PRI 232.2023;272758;26332522;Facturacion;2023-05-29 00:00;2023-05-29 15:58;00:49 Min;REVISION;0.8654409;-77.5135762
GUALMATAN;PRI 232.2023;1097440;26332702;Facturacion;2023-05-29 00:00;2023-05-29 15:12;00:27 Min;REVISION;0.9235284;-77.5690735
IPIALES;PRI 232.2023;1187070;26332744;Facturacion;2023-05-29 00:00;2023-05-30 11:42;00:30 Min;REVISION;0.8201143;-77.6207775
IPIALES;PRI 232.2023;8566027;26332998;Ges. Energetica;2023-05-29 00:00;2023-05-31 11:23;00:25 Min;REVISION;0.8346338;-77.6493847
IPIALES;PRI 232.2023;283734;26333023;Facturacion;2023-05-29 00:00;2023-06-15 10:38;00:15 Min;REVISION;0.6683788;-77.5260535
IPIALES;PRI 232.2023;8566029;26333030;Ges. Energetica;2023-05-29 00:00;2023-05-30 14:23;00:28 Min;REVISION;0.8228344;-77.6322582
IPIALES;PRI 232.2023;8566032;26333076;Ges. Energetica;2023-05-29 00:00;2023-05-31 09:32;01:19 Min;REVISION;0.8183172;-77.6169661
POTOSI;PRI 232.2023;293440;26333122;Facturacion;2023-05-29 00:00;2023-06-01 11:40;00:16 Min;REVISION;0.8067176;-77.573886
IPIALES;PRI 232.2023;8566034;26333143;Ges. Energetica;2023-05-29 00:00;2023-05-30 07:46;00:27 Min;REVISION;0.8146972; -77.6199632
IPIALES;PRI 232.2023;8566037;26333175;Ges. Energetica;2023-05-29 00:00;2023-05-30 11:10;00:26 Min;REVISION;0.7821177;-77.6366128
GUACHUCAL;PRI 232.2023;8566040;26333195;Ges. Energetica;2023-05-29 00:00;2023-05-30 10:25;00:33 Min;REVISION;0.9377515;-77.7879373
IPIALES;PRI 232.2023;566917;26333325;Ges. Energetica;2023-05-29 00:00;2023-06-10 10:57;02:14 Min;INSTALACION;0.824181;-77.6316196
IPIALES;PRI 232.2023;554173;26333332;Ges. Energetica;2023-05-29 00:00;2023-05-31 11:12;00:51 Min;INSTALACION;0.8174034;-77.6114581
IPIALES;PRI 232.2023;237062;26333339;Ges. Energetica;2023-05-29 00:00;2023-05-31 12:52;00:11 Min;REVISION;0.824825;-77.6326547
IPIALES;PRI 232.2023;1132383;26333340;Ges. Energetica;2023-05-29 00:00;2023-06-06 11:34;00:23 Min;REVISION;0.8221691;-77.623209
IPIALES;PRI 232.2023;1077278;26333346;Ges. Energetica;2023-05-29 00:00;2023-06-09 11:11;00:14 Min;REVISION;0.8237525;-77.6372176
IPIALES;PRI 232.2023;1024386;26333352;Ges. Energetica;2023-05-29 00:00;2023-05-31 13:13;00:09 Min;REVISION;0.8225391;-77.6335707
PUPIALES;PRI 232.2023;401274;26333353;Ges. Energetica;2023-05-29 00:00;2023-06-01 14:41;00:28 Min;REVISION;0.8859215;-77.5915516
IPIALES;PRI 232.2023;1231189;26333358;Ges. Energetica;2023-05-29 00:00;2023-06-06 14:10;00:13 Min;REVISION;0.8315512;-77.6445446
CUASPUD;PRI 232.2023;1229567;26333359;Ges. Energetica;2023-05-29 00:00;2023-05-30 14:19;00:48 Min;REVISION;0.8607216;-77.731667
CUASPUD;PRI 232.2023;1055219;26333361;Ges. Energetica;2023-05-29 00:00;2023-05-30 12:10;01:09 Min;REVISION;0.8628242;-77.7256685
PASTO;PRI 232.2023;1235953;26333365;Ges. Energetica;2023-05-29 00:00;2023-06-07 11:08;00:16 Min;REVISION;0.8335979;-77.6418063
CONTADERO;PRI 232.2023;8538633;26333366;Ges. Energetica;2023-05-29 00:00;2023-06-06 15:13;00:50 Min;INSTALACION;0.9416685;-77.5510791
CUASPUD;PRI 232.2023;271616;26333373;Ges. Energetica;2023-05-29 00:00;2023-05-30 17:08;00:39 Min;REVISION;0.8686424;-77.722078
IPIALES;PRI 232.2023;1144488;26333374;Ges. Energetica;2023-05-29 00:00;2023-06-06 12:22;00:16 Min;REVISION;0.8230164;-77.6261795
IPIALES;PRI 232.2023;240440;26333376;Ges. Energetica;2023-05-29 00:00;2023-06-08 17:15;00:25 Min;REVISION;0.8257382;-77.6410591
IPIALES;PRI 232.2023;8546370;26333414;Ges. Energetica;2023-05-29 00:00;2023-06-05 11:51;00:11 Min;REVISION;0.8265459;-77.660072
IPIALES;PRI 232.2023;245862;26333419;Ges. Energetica;2023-05-29 00:00;2023-05-31 11:00;00:45 Min;REVISION;0.8285645;-77.6528254
IPIALES;PRI 232.2023;1252962;26333429;Ges. Energetica;2023-05-29 00:00;2023-06-05 11:21;00:28 Min;REVISION;0.829282;-77.6442449
IPIALES;PRI 232.2023;290830;26348978;Facturacion;2023-05-30 00:00;2023-05-30 11:54;00:17 Min;REVISION;0.890696;-77.5480215
IPIALES;PRI 232.2023;290640;26348986;Facturacion;2023-05-30 00:00;2023-05-30 10:56;00:57 Min;REVISION;0.8908504;-77.5479707
IPIALES;PRI 232.2023;1076939;26349000;Facturacion;2023-05-30 00:00;2023-05-30 12:14;00:17 Min;REVISION;0.8911393;-77.5479874
GUACHUCAL;PRI 232.2023;1096047;26349358;Facturacion;2023-05-30 00:00;2023-05-30 11:25;00:12 Min;REVISION;1.026008;-77.726032
POTOSI;PRI 232.2023;8539890;26350230;Facturacion;2023-05-30 00:00;2023-06-01 10:22;00:30 Min;REVISION;0.7976155;-77.5623231
IPIALES;PRI 232.2023;1032453;26350702;Facturacion;2023-05-30 00:00;2023-05-30 15:21;00:12 Min;REVISION;0.8233585;-77.6395147
ILES;PRI 232.2023;567467;26350796;Facturacion;2023-05-30 00:00;2023-06-06 14:42;00:31 Min;REVISION;1.0236596;-77.4827332
IPIALES;PRI 232.2023;247254;26351074;Facturacion;2023-05-30 00:00;2023-05-30 16:56;00:15 Min;REVISION;0.828981;-77.6333281
CORDOBA;PRI 232.2023;1180128;26351094;Ges. Energetica;2023-05-30 00:00;2023-06-08 11:15;00:24 Min;REVISION;0.8530104;-77.5183423
CORDOBA;PRI 232.2023;1040029;26351107;Ges. Energetica;2023-05-30 00:00;2023-06-08 12:54;00:17 Min;REVISION;0.8506509;-77.5126721
IPIALES;PRI 232.2023;419842;26351121;Facturacion;2023-05-30 00:00;2023-05-30 17:17;00:16 Min;REVISION;0.8284524;-77.6297803
IPIALES;PRI 232.2023;245148;26351129;Facturacion;2023-05-30 00:00;2023-05-30 16:38;00:14 Min;REVISION;0.829718;-77.6344477
POTOSI;PRI 232.2023;8566127;26351267;Ges. Energetica;2023-05-30 00:00;2023-06-13 17:36;01:10 Min;REVISION;0.8030613;-77.5744041
CORDOBA;PRI 232.2023;642994;26351334;Ges. Energetica;2023-05-30 00:00;2023-06-08 11:56;00:14 Min;REVISION;0.8546363;-77.51588
POTOSI;PRI 232.2023;8566131;26351349;Ges. Energetica;2023-05-30 00:00;2023-06-08 15:51;01:13 Min;REVISION;0.8041422;-77.5154962
CORDOBA;PRI 232.2023;1065682;26351350;Ges. Energetica;2023-05-30 00:00;2023-06-08 10:07;00:49 Min;INSTALACION;0.8730016;-77.5498733
CUASPUD;PRI 232.2023;8566132;26351397;Ges. Energetica;2023-05-30 00:00;2023-06-01 15:46;00:46 Min;REVISION;0.8744486;-77.763231
POTOSI;PRI 232.2023;8566133;26351429;Ges. Energetica;2023-05-30 00:00;2023-06-13 16:36;00:59 Min;REVISION;0.7681627;-77.606063
PUERRES;PRI 232.2023;8566134;26351463;Ges. Energetica;2023-05-30 00:00;2023-06-15 11:11;00:33 Min;REVISION;0.8765852;-77.5032563
IPIALES;PRI 232.2023;8566135;26351528;Ges. Energetica;2023-05-30 00:00;2023-06-01 14:26;03:08 Min;REVISION;0.8217718;-77.6273222
CUMBAL;PRI 232.2023;8566138;26351558;Ges. Energetica;2023-05-30 00:00;2023-06-01 16:47;00:40 Min;REVISION;0.8528222;-77.7681047
PUPIALES;PRI 232.2023;457326;26351559;Facturacion;2023-05-30 00:00;2023-06-06 11:15;00:18 Min;REVISION;0.9447015;-77.6771544
IPIALES;PRI 232.2023;236902;26353712;Facturacion;2023-05-31 00:00;2023-06-02 09:28;00:28 Min;INSTALACION;0.8239654;-77.6330768
IPIALES;PRI 232.2023;573090;26353782;Ges. Energetica;2023-05-31 00:00;2023-05-31 11:49;02:18 Min;INSTALACION;0.8324064;-77.6450935
CUMBAL;PRI 232.2023;8566153;26354178;Ges. Energetica;2023-05-31 00:00;2023-06-02 15:55;00:48 Min;REVISION;0.9199733;-77.7764979
IPIALES;PRI 232.2023;1174766;26355273;Facturacion;2023-05-31 00:00;2023-06-01 14:32;00:14 Min;REVISION;0.8146807;-77.6631763
CUMBAL;PRI 232.2023;8566165;26355478;Ges. Energetica;2023-05-31 00:00;2023-06-05 14:24;00:32 Min;REVISION;0.8544349;-77.7698369
CUMBAL;PRI 232.2023;8566168;26355628;Ges. Energetica;2023-05-31 00:00;2023-06-02 15:44;01:49 Min;REVISION;0.9180281;-77.7918744
CONTADERO;PRI 232.2023;8566169;26355680;Ges. Energetica;2023-05-31 00:00;2023-06-06 16:42;00:41 Min;REVISION;0.9292253;-77.548664
FUNES;PRI 232.2023;1166743;26355716;Facturacion;2023-05-31 00:00;2023-05-31 11:50;00:34 Min;REVISION;0.9183023;-77.4635454
IPIALES;PRI 232.2023;8566172;26355783;Ges. Energetica;2023-05-31 00:00;2023-06-02 10:55;00:22 Min;REVISION;0.8306925;-77.5822945
IPIALES;PRI 232.2023;8566173;26355848;Ges. Energetica;2023-05-31 00:00;2023-06-02 11:46;01:06 Min;REVISION;0.8194498;-77.6153096
IPIALES;PRI 232.2023;8566177;26356349;Ges. Energetica;2023-05-31 00:00;2023-06-06 15:14;00:59 Min;REVISION;0.8279153;-77.6678364
PUERRES;PRI 232.2023;8566180;26356622;Ges. Energetica;2023-05-31 00:00;2023-06-15 12:02;00:40 Min;REVISION;0.8702453;-77.5024215
PUPIALES;PRI 232.2023;447880;26356626;Facturacion;2023-05-31 00:00;2023-06-05 10:42;00:49 Min;INSTALACION;0.8714926;-77.6409801
IPIALES;PRI 232.2023;8566182;26356854;Ges. Energetica;2023-05-31 00:00;2023-06-06 14:31;00:38 Min;REVISION;0.824473;-77.6575012
GUACHUCAL;PRI 232.2023;8566185;26357005;Ges. Energetica;2023-05-31 00:00;2023-06-02 11:33;00:42 Min;REVISION;0.9284206;-77.7405999
IPIALES;PRI 232.2023;241750;26357024;Ges. Energetica;2023-05-31 00:00;2023-06-02 16:09;01:17 Min;REVISION;0.8259167;-77.637768
GUACHUCAL;PRI 232.2023;8566187;26357104;Ges. Energetica;2023-05-31 00:00;2023-06-02 14:24;00:35 Min;REVISION;1.0016484;-77.7320186
GUACHUCAL;PRI 232.2023;8566189;26357201;Ges. Energetica;2023-05-31 00:00;2023-06-02 12:29;00:34 Min;REVISION;0.9416119;-77.7418993
IPIALES;PRI 232.2023;8566190;26357282;Ges. Energetica;2023-05-31 00:00;2023-06-02 12:52;00:17 Min;REVISION;0.8192344;-77.6156363
IPIALES;PRI 232.2023;8566194;26357381;Ges. Energetica;2023-05-31 00:00;2023-06-13 14:32;00:38 Min;REVISION;0.82282;-77.632333
IPIALES;PRI 232.2023;256820;26357384;Ges. Energetica;2023-05-31 00:00;2023-06-05 10:28;00:33 Min;INSTALACION;0.8213125;-77.6457763
PUPIALES;PRI 232.2023;8566201;26357646;Ges. Energetica;2023-05-31 00:00;2023-06-07 10:11;00:51 Min;REVISION;0.8673217;-77.6379586
IPIALES;PRI 232.2023;1031178;26357950;Facturacion;2023-05-31 00:00;2023-06-02 10:17;00:43 Min;REVISION;0.8218948;-77.6369506
GUACHUCAL;PRI 232.2023;8565618;26360253;Facturacion;2023-06-01 00:00;2023-06-13 14:16;00:08 Min;REVISION;0.9839876;-77.74469
IPIALES;PRI 232.2023;8518324;26360685;Facturacion;2023-06-01 00:00;2023-06-06 09:48;00:45 Min;REVISION;0.8298599;-77.6115477
IPIALES;PRI 232.2023;237076;26360845;Facturacion;2023-06-01 00:00;2023-06-01 10:47;01:17 Min;REVISION;0.8252506;-77.63248
IPIALES;PRI 232.2023;236706;26360863;Facturacion;2023-06-01 00:00;2023-06-01 12:04;01:18 Min;REVISION;0.8248791;-77.6323562
IPIALES;PRI 232.2023;1067368;26360875;Facturacion;2023-06-01 00:00;2023-06-01 10:53;00:17 Min;REVISION;0.8292554;-77.6037645
IPIALES;PRI 232.2023;1235538;26360881;Facturacion;2023-06-01 00:00;2023-06-01 10:22;00:19 Min;REVISION;0.8266982;-77.6037688
IPIALES;PRI 232.2023;1099560;26428857;Facturacion;2023-06-01 00:00;2023-06-01 11:10;00:19 Min;REVISION;0.8292681;-77.6037785
POTOSI;PRI 232.2023;295560;26429905;Facturacion;2023-06-01 00:00;2023-06-01 10:40;00:19 Min;REVISION;0.7975224;-77.5621906
IPIALES;PRI 232.2023;1151354;26438948;Ges. Energetica;2023-06-01 00:00;2023-07-04 14:43;00:56 Min;REVISION;0.8349711;-77.6467095
POTOSI;PRI 232.2023;293154;26439130;Facturacion;2023-06-01 00:00;2023-06-01 12:47;00:13 Min;REVISION;0.8059516;-77.57446
POTOSI;PRI 232.2023;1235615;26439136;Facturacion;2023-06-01 00:00;2023-06-01 12:03;00:20 Min;REVISION;0.8067717;-77.5739038
IPIALES;PRI 232.2023;1131822;26439607;Facturacion;2023-06-01 00:00;2023-06-01 16:03;00:15 Min;REVISION;0.831083;-77.647471
IPIALES;PRI 232.2023;1131823;26439618;Facturacion;2023-06-01 00:00;2023-06-01 16:19;00:15 Min;REVISION;0.8310813;-77.6474946
IPIALES;PRI 232.2023;248406;26439626;Facturacion;2023-06-01 00:00;2023-06-01 15:42;00:20 Min;REVISION;0.8310703;-77.6475323
IPIALES;PRI 232.2023;248392;26439631;Facturacion;2023-06-01 00:00;2023-06-01 16:44;00:20 Min;REVISION;0.8315303;-77.6484586
IPIALES;PRI 232.2023;246004;26440243;Facturacion;2023-06-01 00:00;2023-06-06 08:35;00:47 Min;INSTALACION;0.8276417;-77.6573418
IPIALES;PRI 232.2023;237070;26440254;Facturacion;2023-06-01 00:00;2023-06-01 15:09;00:12 Min;REVISION;0.8252031;-77.6325704
IPIALES;PRI 232.2023;236708;26440268;Facturacion;2023-06-01 00:00;2023-06-01 15:59;01:15 Min;REVISION;0.8247819;-77.6324041
IPIALES;PRI 232.2023;236712;26440275;Facturacion;2023-06-01 00:00;2023-06-01 15:24;00:34 Min;REVISION;0.8248489;-77.6323329
CUASPUD;PRI 232.2023;8566234;26440546;Ges. Energetica;2023-06-01 00:00;2023-06-05 10:37;00:32 Min;REVISION;0.8495964;-77.7052332
CUASPUD;PRI 232.2023;8566240;26440696;Ges. Energetica;2023-06-01 00:00;2023-09-05 10:17;00:53 Min;REVISION;0.8533959;-77.7080777
FUNES;PRI 232.2023;8566243;26440770;Ges. Energetica;2023-06-01 00:00;2023-06-13 11:39;00:31 Min;REVISION;1.0213459;-77.472869
IPIALES;PRI 232.2023;8566247;26440807;Ges. Energetica;2023-06-01 00:00;2023-06-06 16:45;00:25 Min;REVISION;0.8285403;-77.6541022
ALDANA;PRI 232.2023;8566251;26440878;Ges. Energetica;2023-06-01 00:00;2023-06-02 10:10;00:31 Min;REVISION;0.8534677;-77.6780668
ALDANA;PRI 232.2023;8566252;26440957;Ges. Energetica;2023-06-01 00:00;2023-06-02 15:33;01:08 Min;REVISION;0.8841136;-77.7007227
IPIALES;PRI 232.2023;8566253;26440986;Ges. Energetica;2023-06-01 00:00;2023-06-05 14:43;01:48 Min;REVISION;0.832668;-77.6435245
PUPIALES;PRI 232.2023;281006;26440988;Facturacion;2023-06-01 00:00;2023-06-05 14:45;00:38 Min;REVISION;0.9036433;-77.6088748
IPIALES;PRI 232.2023;8566255;26440995;Ges. Energetica;2023-06-01 00:00;2023-06-05 15:07;01:13 Min;REVISION;0.8326593;-77.6434804
CUMBAL;PRI 232.2023;277286;26460392;Control Perdidas;2023-06-02 00:00;2023-06-02 11:20;01:11 Min;REVISION;0.806187;-77.856175
IPIALES;PRI 232.2023;242780;26460402;Facturacion;2023-06-02 00:00;2023-06-02 12:20;00:16 Min;REVISION;0.8284848;-77.6259468
IPIALES;PRI 232.2023;1111249;26460408;Facturacion;2023-06-02 00:00;2023-06-02 11:57;00:22 Min;REVISION;0.8284044;-77.6259512
IPIALES;PRI 232.2023;242830;26460412;Facturacion;2023-06-02 00:00;2023-06-02 12:39;00:10 Min;REVISION;0.8285079;-77.6258273
IPIALES;PRI 232.2023;242776;26460415;Facturacion;2023-06-02 00:00;2023-06-02 12:51;00:16 Min;REVISION;0.8284687;-77.6257604
IPIALES;PRI 232.2023;1233380;26460421;Facturacion;2023-06-02 00:00;2023-06-02 13:27;00:17 Min;REVISION;0.828469;-77.6256468
IPIALES;PRI 232.2023;242778;26460431;Facturacion;2023-06-02 00:00;2023-06-02 16:10;00:13 Min;REVISION;0.8285324;-77.625574
IPIALES;PRI 232.2023;242774;26460434;Facturacion;2023-06-02 00:00;2023-06-02 15:56;00:14 Min;REVISION;0.8285556;-77.6254618
IPIALES;PRI 232.2023;242772;26460440;Facturacion;2023-06-02 00:00;2023-06-02 12:20;00:25 Min;REVISION;0.8284815;-77.6254081
IPIALES;PRI 232.2023;1088496;26460451;Facturacion;2023-06-02 00:00;2023-06-02 13:36;00:30 Min;REVISION;0.8286158;-77.6252803
IPIALES;PRI 232.2023;571650;26460458;Facturacion;2023-06-02 00:00;2023-06-02 14:13;00:20 Min;REVISION;0.8286783;-77.6249164
IPIALES;PRI 232.2023;1213058;26460462;Facturacion;2023-06-02 00:00;2023-06-02 13:43;01:08 Min;REVISION;0.8287262;-77.6248789
IPIALES;PRI 232.2023;242766;26460476;Facturacion;2023-06-02 00:00;2023-06-02 13:24;00:44 Min;REVISION;0.8287749;-77.6247582
IPIALES;PRI 232.2023;1145109;26460478;Facturacion;2023-06-02 00:00;2023-06-02 14:09;00:16 Min;REVISION;0.8287759;-77.6247574
IPIALES;PRI 232.2023;1222332;26460479;Facturacion;2023-06-02 00:00;2023-06-02 14:26;00:34 Min;REVISION;0.8287378;-77.6246869
IPIALES;PRI 232.2023;1124270;26460482;Facturacion;2023-06-02 00:00;2023-06-02 15:01;00:29 Min;REVISION;0.8287362;-77.624728
IPIALES;PRI 232.2023;242764;26460483;Facturacion;2023-06-02 00:00;2023-06-02 15:31;00:20 Min;REVISION;0.8288436;-77.6245738
IPIALES;PRI 232.2023;606216;26460486;Facturacion;2023-06-02 00:00;2023-06-02 16:26;00:14 Min;REVISION;0.8288354;-77.6244336
IPIALES;PRI 232.2023;1116038;26460488;Facturacion;2023-06-02 00:00;2023-06-02 14:42;00:24 Min;REVISION;0.828804;-77.6244834
IPIALES;PRI 232.2023;8560673;26460493;Facturacion;2023-06-02 00:00;2023-06-02 12:17;00:15 Min;REVISION;0.828459;-77.6258114
IPIALES;PRI 232.2023;8555695;26460503;Facturacion;2023-06-02 00:00;2023-06-02 12:34;00:13 Min;REVISION;0.828501;-77.6258256
IPIALES;PRI 232.2023;8560380;26460508;Facturacion;2023-06-02 00:00;2023-06-02 12:53;00:15 Min;REVISION;0.8285467;-77.6256876
IPIALES;PRI 232.2023;8562374;26460514;Facturacion;2023-06-02 00:00;2023-06-02 13:12;00:17 Min;REVISION;0.8285486;-77.6254907
IPIALES;PRI 232.2023;8562375;26460524;Facturacion;2023-06-02 00:00;2023-06-02 14:19;00:11 Min;REVISION;0.8285504;-77.6254413
IPIALES;PRI 232.2023;8562372;26460544;Facturacion;2023-06-02 00:00;2023-06-02 14:00;00:18 Min;REVISION;0.8285909;-77.6254756
IPIALES;PRI 232.2023;8552533;26460593;Facturacion;2023-06-02 00:00;2023-06-02 13:08;00:18 Min;REVISION;0.8285376;-77.6257131
IPIALES;PRI 232.2023;8562783;26460600;Facturacion;2023-06-02 00:00;2023-06-02 15:15;00:18 Min;REVISION;0.8285443;-77.6255007
CUMBAL;PRI 232.2023;1123068;26460955;Control Perdidas;2023-06-02 00:00;2023-06-02 14:38;01:00 Min;REVISION;0.9030606;-77.7916841
IPIALES;PRI 232.2023;554347;26461058;Facturacion;2023-06-02 00:00;2023-06-07 09:57;01:54 Min;REVISION;0.863246;-77.5720583
POTOSI;PRI 232.2023;511094;26461065;Ges. Energetica;2023-06-02 00:00;2023-06-08 16:56;00:22 Min;REVISION;0.8031047;-77.5767508
IPIALES;PRI 232.2023;8566276;26461400;Ges. Energetica;2023-06-02 00:00;2023-06-15 09:53;00:34 Min;REVISION;0.8926025;-77.5459122
FUNES;PRI 232.2023;8566277;26461639;Ges. Energetica;2023-06-02 00:00;2023-06-05 16:28;00:54 Min;REVISION;1.000761;-77.449403
CORDOBA;PRI 232.2023;534191;26461687;Facturacion;2023-06-02 00:00;2023-06-06 12:13;00:18 Min;REVISION;0.8708983;-77.5444598
CORDOBA;PRI 232.2023;1196112;26461720;Facturacion;2023-06-02 00:00;2023-06-06 11:16;00:41 Min;REVISION;0.8615584;-77.543902
NN;PRI 232.2023;1236148;26461775;Ges. Energetica;2023-06-02 00:00;2023-06-07 13:03;00:40 Min;REVISION;0.9096016;-77.790328
PUERRES;PRI 232.2023;8566279;26461795;Ges. Energetica;2023-06-02 00:00;2023-06-15 15:49;00:51 Min;REVISION;0.8795907;-77.5135572
CUMBAL;PRI 232.2023;1031992;26461806;Ges. Energetica;2023-06-02 00:00;2023-06-07 12:06;00:08 Min;REVISION;0.9107044;-77.7894984
CUMBAL;PRI 232.2023;1040097;26461812;Ges. Energetica;2023-06-02 00:00;2023-06-07 12:16;00:09 Min;REVISION;0.910769;-77.7909101
GUALMATAN;PRI 232.2023;274994;26461864;Ges. Energetica;2023-06-02 00:00;2023-06-06 13:06;00:47 Min;REVISION;0.920575;-77.5673808
POTOSI;PRI 232.2023;8566281;26461889;Ges. Energetica;2023-06-02 00:00;2023-06-13 11:44;00:52 Min;REVISION;0.8094783;-77.5370656
GUALMATAN;PRI 232.2023;1032622;26461901;Ges. Energetica;2023-06-02 00:00;2023-06-06 14:07;00:22 Min;REVISION;0.9207867;-77.5744552
CUMBAL;PRI 232.2023;1127571;26461904;Ges. Energetica;2023-06-02 00:00;2023-06-07 12:45;00:13 Min;REVISION;0.9092225;-77.7925075
GUALMATAN;PRI 232.2023;276134;26461912;Ges. Energetica;2023-06-02 00:00;2023-06-06 09:41;00:47 Min;REVISION;0.9118088;-77.5870781
CUMBAL;PRI 232.2023;1059507;26461914;Ges. Energetica;2023-06-02 00:00;2023-06-07 10:49;00:25 Min;REVISION;0.9094919;-77.785492
CUMBAL;PRI 232.2023;260986;26461919;Ges. Energetica;2023-06-02 00:00;2023-06-07 12:28;00:11 Min;REVISION;0.9099971;-77.7912635
IPIALES;PRI 232.2023;8554195;26461920;Facturacion;2023-06-02 00:00;2023-06-05 14:19;00:16 Min;REVISION;0.8285685;-77.6236312
CUMBAL;PRI 232.2023;1199871;26461924;Ges. Energetica;2023-06-02 00:00;2023-06-07 11:25;00:35 Min;REVISION;0.9065205;-77.7872989
